0.000,0.050,0.100,0.150,0.200,0.250,0.300,0.350,0.400,0.450,0.500,0.550,0.600,0.650,0.700,0.750,0.800,0.850,0.900,0.950,1.000,1.050,1.100,1.150,1.200,1.250,1.300,1.350,1.400,1.450,1.500,1.550,1.600,1.650,1.700,1.750,1.800,1.850,1.900,1.950,2.000,2.050,2.100,2.150,2.200,2.250,2.300,2.350,2.400,2.450
0.000,0.609,0.874,1.174,1.445,1.601,1.886,1.924,1.831,1.688,1.518,1.349,1.199,0.989,0.586,0.230,-0.004,-0.188,-0.077,-0.024,-0.091,-0.346,-0.235,0.275,0.075,-0.008,-0.012,-0.013,-0.011,-0.007,-0.003,-0.004,-0.006,-0.006,-0.005,-0.004,-0.004,-0.004,-0.002,-0.001,0.000,0.001,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000
0.000,-0.078,-0.100,-0.100,-0.084,-0.044,-0.006,0.017,0.005,-0.030,-0.074,-0.088,-0.045,0.068,0.100,0.100,0.100,0.100,-0.100,-0.100,0.071,0.100,-0.101,-0.100,-0.100,0.015,0.030,0.034,0.029,0.018,0.015,0.013,0.013,0.008,0.004,0.001,-0.001,-0.003,-0.004,-0.004,-0.003,-0.002,-0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.000
1.460,1.559,1.533,1.497,1.461,1.440,1.435,1.441,1.452,1.446,1.392,1.360,1.360,1.360,1.560,1.561,1.562,1.562,1.561,1.560,1.359,1.358,1.359,1.562,1.564,1.372,1.373,1.375,1.390,1.413,1.450,1.467,1.480,1.502,1.515,1.490,1.453,1.451,1.453,1.455,1.457,1.458,1.459,1.459,1.460,1.460,1.460,1.460,1.460,1.460
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
